user_id,age,income_bucket,tenure_months,tx_count_30d,avg_tx_amount,digital_activity_score,has_child,is_salary_client,product_credit_card,product_mortgage,product_deposit,product_investment,product_insurance,product_p2p_transfer,product_cashback,product_premium_account,product_business_loan
22040aed99,53,2,64,13.0,36.77175997510294,0.5668654142252821,True,True,1,1,0,1,0,0,1,1,0
db8695294f,39,1,45,20.0,13.417031804807708,0.353820544014249,True,True,1,1,0,1,0,1,0,1,0
03b88fa91b,26,1,53,13.0,110.389162036622,0.5101862867307133,False,True,1,0,0,0,1,1,0,0,1
57c875b7dd,36,1,4,22.0,27.946387690163842,0.36691145255672764,True,False,0,1,0,0,1,0,1,1,0
42c0989a6c,69,1,1,21.0,77.991295077293,0.43137391299489736,False,True,1,1,0,1,1,0,0,0,1
6752e05734,24,0,21,16.0,50.53354724578527,0.5972459450960939,True,False,0,1,1,0,1,0,1,1,1
0290e7b632,32,3,12,13.0,13.301930438927233,0.27671376799805775,False,True,1,0,1,0,1,0,0,1,1
d74ea33529,34,0,12,19.0,12.775471102147913,0.28237447176476227,False,False,1,0,0,1,0,0,0,0,0
f8dead2e29,63,0,103,11.0,19.62127958354884,0.07263849739693716,False,False,1,0,0,0,0,1,1,1,0
a55d4ca2c9,31,1,67,14.0,154.07161649162137,0.3210379664827593,True,True,1,1,0,0,1,1,1,0,1
2366c14992,58,2,83,13.0,16.496407659808355,0.19228333095538927,False,False,0,0,1,0,0,1,1,1,1
f200378a5e,65,1,16,15.0,68.9895360673036,0.23584196488124756,False,False,0,0,1,1,0,0,1,0,0
0b5c7f767b,19,2,108,14.0,25.770772617560034,0.18711021028737027,True,False,0,0,1,0,1,0,1,1,1
4ec22d3079,31,2,30,17.0,43.27360085837005,0.0993559770490263,False,True,1,1,0,1,0,0,0,0,1
b7226b0e11,21,0,35,12.0,45.615321766549975,0.15800995118411504,True,False,0,1,0,1,0,0,1,0,0
b2b2f95537,20,3,67,14.0,71.41537727572222,0.5933033135582554,True,False,0,1,0,1,1,1,1,1,1
36dd093629,20,2,6,15.0,22.825301890135336,0.4444434945029331,False,True,0,1,0,1,0,1,1,1,0
31d5be4cb8,28,3,58,10.0,81.60275621683542,0.20244632835213486,False,False,0,0,0,1,1,0,0,1,1
4e5e6bdcce,22,1,115,14.0,30.006206712244143,0.20479784459862135,False,False,0,0,1,0,0,1,0,1,1
0fbfcc5830,65,1,32,18.0,91.28194499306142,0.0750873452441449,False,True,0,1,0,1,1,0,1,0,0
49cc0fe41f,46,0,104,13.0,94.1227816637308,0.4022870795034591,True,False,0,1,0,0,0,1,1,1,0
07c908c10e,45,1,67,12.0,29.584824362651666,0.38035081431028367,True,False,0,1,0,1,0,1,0,0,0
bd8d6d3133,40,0,25,12.0,283.2760784298397,0.580257268211328,False,True,1,0,0,1,0,1,1,0,0
95322c4891,47,3,69,13.0,31.20117728533787,0.2112828362626093,False,False,0,0,1,1,1,1,0,0,0
6c1c83b8c3,40,1,84,23.0,24.572746958765975,0.11558355025912584,True,False,0,0,0,1,1,0,0,1,1
71026d5038,68,1,33,12.0,129.01252889274218,0.22927100067246986,True,True,0,1,1,0,1,0,1,1,1
e0c3a5b451,58,0,89,18.0,54.76234648844195,0.5071935571415762,False,True,1,0,0,1,1,0,1,1,1
bf161d6f62,39,3,6,21.0,129.3393803723986,0.18290035229798182,False,False,0,0,0,1,1,0,0,0,1
6d5a7e996b,60,2,88,16.0,196.25675069851155,0.2796168877217298,True,False,0,0,1,0,0,1,0,1,0
728f5c3b87,29,2,45,10.0,99.14342047279528,0.09364223012450994,True,True,1,0,0,1,1,0,0,1,1
337d983dec,44,0,55,11.0,25.3780906639622,0.7116514457909584,False,False,0,1,0,1,0,1,1,0,1
ca94094555,57,2,14,17.0,69.67597994624455,0.33970435327694043,False,True,1,0,1,1,0,0,0,1,0
f6af83d4bf,63,2,110,13.0,66.31042950482976,0.33990055939964214,True,False,0,1,0,1,1,1,1,0,0
83fba2f23b,66,3,40,7.0,59.90078634771333,0.3084016535640509,True,False,0,1,1,1,0,0,1,1,1
1328ab9449,69,1,46,15.0,88.74434115370141,0.7020609644912745,False,False,0,0,0,0,1,1,1,1,1
3baa8b4725,32,3,91,16.0,65.905947218102,0.2266288707175197,False,False,1,1,0,0,1,0,1,0,0
b064a0ff03,64,1,106,10.0,102.59756919047413,0.18598537076700594,False,False,0,1,0,0,0,1,1,0,1
e31bd5ab9f,40,1,84,13.0,53.627222823671204,0.2255637024723662,True,True,1,1,1,1,1,0,1,0,1
62bf1e086c,61,2,99,16.0,57.15725889778676,0.31336305932474445,False,False,1,1,0,0,0,1,0,1,0
bd2b7198cb,58,0,35,18.0,122.39215946779376,0.07270986740857213,True,False,0,0,1,1,1,1,1,0,0
f2e95ef1fc,61,3,65,12.0,74.28407430291072,0.12156228316187506,False,False,0,1,0,1,1,0,1,0,1
4a85a0402e,36,0,29,20.0,28.8230399736042,0.3088726284350513,True,False,0,1,1,0,0,0,0,0,1
d539b93b72,61,1,57,18.0,154.08658114703687,0.4400014992067353,True,False,0,0,1,1,1,1,1,1,0
5e4088bc3c,28,0,18,15.0,59.9039031097248,0.19627344214468526,False,False,0,0,1,0,0,1,1,0,0
a4a47aec0d,55,1,68,21.0,6.82588354686581,0.4218253987947787,False,False,0,1,0,1,1,0,1,0,0
c39e497383,57,3,8,21.0,80.21102053259447,0.23784961961131523,False,True,1,0,0,1,1,0,0,1,1
fe91b6d81e,60,0,61,16.0,78.65918213162269,0.17533715478277714,False,True,0,0,0,0,0,0,1,0,1
865f9c4e52,20,0,78,21.0,133.8695941746367,0.6814870241903679,False,True,1,0,1,1,0,0,1,0,0
d87b17feb9,33,0,71,16.0,19.791668599222305,0.018942576426380475,True,True,1,1,0,1,0,0,1,0,1
55680ac270,49,3,44,19.0,94.117052007217,0.4513667976297015,True,False,1,1,1,1,1,0,0,1,1
de5caf181b,55,1,21,16.0,49.68546000086449,0.06479848647006246,False,True,0,0,0,0,1,0,1,1,0
5bda598e46,26,2,93,15.0,62.01602571043528,0.27465106375063536,True,True,1,1,0,0,1,1,0,0,0
f3b0b5422e,58,1,48,16.0,22.78634845470443,0.32575571539555376,False,False,1,1,1,1,0,1,1,0,0
780f1ff356,55,2,35,17.0,117.55037539173561,0.13200795375941915,True,True,0,1,1,1,1,0,1,0,0
ce9a34501b,22,2,1,13.0,169.76443950199615,0.3751959294748126,False,False,0,0,1,1,0,1,0,1,0
80e906fb41,18,3,96,15.0,80.54802005251875,0.1982252302273482,False,False,0,1,0,0,0,0,1,1,1
0f5ba2d359,52,1,30,13.0,145.44256214363347,0.5636591981373471,True,True,1,1,1,1,0,0,1,0,1
3eeebcc92b,52,1,38,11.0,23.973255369542585,0.09725805858413952,False,True,0,0,0,0,1,0,1,0,1
0b8b6c9639,29,2,25,12.0,51.97621765618864,0.16418447175622983,False,True,1,1,0,1,1,0,1,0,1
abad37dd15,53,0,68,12.0,29.687055110691702,0.5547313221370063,True,True,0,0,0,0,1,1,0,0,1
50b5b69c7a,38,2,27,10.0,5.015803024434493,0.1730242369076659,False,False,0,1,0,0,1,1,0,1,0
31b9018165,65,2,6,18.0,188.76918895784465,0.5323474936511962,True,False,1,1,0,0,0,1,1,1,0
0e75789c81,60,3,31,11.0,43.76463192523376,0.20610181699573865,True,True,1,1,1,1,0,0,0,1,1
06e064fb1d,25,2,116,23.0,153.06970465885917,0.49427773083734494,False,True,1,0,0,0,0,0,1,1,1
4e3adb3b08,44,0,46,12.0,61.95102632293362,0.3397555838014746,True,True,1,0,1,1,0,0,0,0,1
041261b33a,26,1,10,12.0,70.69250503453499,0.6848299302190629,True,True,0,0,0,0,1,1,1,1,1
b46452ffb8,45,0,26,14.0,146.19134976146546,0.06773463465830382,True,False,1,1,0,0,1,0,1,0,0
ad862a1054,47,2,13,9.0,34.37307273178714,0.23485562432011203,False,False,0,0,1,1,1,0,0,1,0
5a0faf1486,31,2,6,11.0,76.84316415717367,0.05015926562246389,False,False,0,1,1,0,1,0,1,1,1
cf150db928,40,2,25,22.0,10.444886018229901,0.06904111879749517,False,True,0,1,1,1,1,0,0,0,0
837dce17ab,46,3,8,16.0,9.666073951374562,0.15883285589213814,True,True,1,1,0,0,1,1,0,0,1
8ec51f1afb,43,1,86,16.0,150.1100323042251,0.2758345626362768,False,True,1,0,0,1,0,1,1,1,1
c7f2b338f7,39,3,117,13.0,54.55626639997902,0.19551943835610203,False,True,1,0,0,0,1,1,0,0,1
b57d612029,32,0,105,14.0,20.089512221885617,0.09963400373558341,True,True,1,1,0,1,0,1,1,0,0
b8eebc3938,68,3,25,12.0,335.5492197407238,0.23223616481877912,False,True,1,1,0,1,0,0,0,1,1
a3c4f104d2,26,1,15,11.0,9.80668289255729,0.48203854841953897,True,True,1,1,0,1,1,0,1,1,1
70bcafca5a,43,3,103,12.0,12.256308799699688,0.23787785924010127,False,False,1,0,1,1,1,0,1,1,1
05243b6520,34,0,78,17.0,111.01827946551148,0.5893202231723907,False,False,1,0,1,0,0,1,1,0,0
33435a7a8d,26,1,49,8.0,58.92680923897536,0.1633321360899095,False,True,0,0,1,1,0,0,1,0,1
f2a5ec1919,20,3,91,14.0,45.670859243279445,0.32416218543500147,True,True,1,1,0,0,1,1,1,1,1
9c8cfc286b,33,1,91,13.0,40.99016842495221,0.544675278956903,False,True,1,1,1,1,0,1,0,1,1
0ea391668c,30,2,28,23.0,96.66059329174554,0.4831075540191471,False,False,1,0,0,1,0,1,1,1,1
19badd8946,43,1,59,11.0,134.5752871135371,0.11982743489232457,False,False,0,0,1,0,0,0,0,1,0
b88934f114,34,2,40,19.0,61.843423316188996,0.3764487816895011,False,True,1,0,0,1,1,1,0,0,1
05a77bf609,49,2,70,16.0,57.59667690778177,0.2216958820802529,False,True,0,0,1,1,0,1,1,0,0
1e953195cc,41,2,64,20.0,51.77103164434554,0.18790138314252175,False,False,0,0,0,0,0,1,1,1,0
83016b5919,53,1,56,15.0,215.98974986886432,0.14365855009995984,False,True,1,0,0,1,1,0,0,0,1
42c74f95b1,70,0,1,9.0,42.09098994672335,0.2094682855350685,False,True,1,0,0,0,1,1,0,1,1
1d10af86bb,39,0,16,8.0,97.80653538920622,0.3098736604261408,False,True,0,0,1,0,0,0,1,0,0
13e9aee757,26,2,109,18.0,32.70305553202996,0.4657381837462296,False,False,1,0,0,0,1,1,0,1,1
16fbd99072,39,2,18,9.0,84.3569896779291,0.10652100434555162,True,True,1,1,0,1,1,1,0,1,0
c5ada32d19,58,2,111,18.0,24.88451388986727,0.22368071895884825,False,True,0,0,0,1,1,1,0,1,1
2379b58d85,67,3,111,11.0,62.90682214436537,0.4146863418458951,True,False,1,1,0,0,1,1,0,0,0
50e89a6bf1,63,0,71,17.0,26.828936818516446,0.1462484666265276,False,False,0,0,0,0,0,0,0,0,0
60f599b84f,37,3,69,15.0,48.23331789958448,0.07998211537671966,True,False,1,1,1,1,1,0,1,1,1
73d82779f4,20,1,69,16.0,17.117709300877657,0.16000707288773702,False,False,0,0,1,1,0,0,0,0,0
a404fe3e0f,53,2,104,15.0,51.88997970075822,0.5457201160505174,False,False,1,1,1,0,1,0,0,0,0
eaec431d75,50,1,104,17.0,95.99785565902798,0.34167252938813175,True,True,1,0,1,1,0,0,0,1,0
f376bcf765,35,0,109,19.0,136.73461324551855,0.029661785427416987,True,True,1,0,1,0,1,1,1,0,0
583460105f,53,0,73,11.0,71.42566083759723,0.17013435322765905,True,False,0,1,1,0,0,0,1,0,0
cd52db7d21,27,1,41,18.0,21.70588224487874,0.4195535049625999,False,False,0,0,1,1,0,1,1,0,1
25270fcd61,53,3,51,11.0,91.57531796096227,0.3099073832894051,True,False,1,1,1,0,1,1,1,1,1
87185f7e32,38,1,104,21.0,64.59147088143172,0.21645999934531326,False,False,0,0,1,0,0,0,0,0,0
71c4bc6483,42,0,43,12.0,18.715477985012658,0.2564700451205729,True,True,1,1,0,0,1,0,0,0,0
6e69fd3dac,66,2,2,11.0,70.32052360360625,0.31788752660537184,False,False,0,0,1,0,1,1,0,1,0
0456e9e463,57,1,82,12.0,128.89770715510792,0.09271475021596641,True,False,1,1,1,0,0,0,1,1,0
2ccb673314,68,0,107,14.0,184.11231897969157,0.21140071895365628,False,True,1,1,0,0,0,0,0,0,0
53061fed0f,26,2,20,10.0,16.82103987297006,0.1696999899169391,True,False,0,1,0,1,1,0,0,1,1
16a413cd96,65,1,66,16.0,62.83940901159411,0.386464559319981,False,False,0,1,0,1,0,0,1,1,1
70ed81db0c,44,3,100,15.0,19.89221616661512,0.2820954746567898,False,False,1,0,0,1,0,1,0,1,1
13612d9be3,32,2,11,10.0,59.26393707729612,0.32057375364196794,False,True,0,1,1,1,1,1,0,0,1
d118420d43,69,1,22,18.0,35.638955919834196,0.19241527023929397,False,False,0,0,0,0,0,0,0,1,0
9608e03736,49,3,109,16.0,35.24385423441388,0.15038254719669902,False,False,0,0,1,0,1,1,1,1,1
e5df36a4ff,65,3,28,16.0,97.78022142646292,0.08019600000209012,True,False,1,1,1,1,1,0,1,0,1
728a4683cb,70,1,56,15.0,116.41946720042111,0.2282706761195639,False,False,0,1,1,1,1,0,1,0,0
6da5a47fd9,61,1,73,17.0,41.983807100348,0.062232865334678165,False,True,0,0,1,0,1,1,1,0,0
dbb973a9e1,67,2,91,14.0,39.29494012213592,0.45687575524959056,False,False,0,0,1,1,1,1,0,0,0
19fee3a5e7,56,2,92,10.0,106.21682957610496,0.3583430126503615,False,False,0,1,1,0,1,1,1,1,0
419d8b8aa8,33,2,60,16.0,72.84061376963079,0.19351970314478922,False,True,1,1,1,0,0,1,1,1,0
684e2aa2d4,45,1,5,23.0,241.10017085300527,0.4931389553647971,False,False,0,0,0,1,0,0,0,1,1
d3530216d0,68,0,90,13.0,22.176491073738546,0.2721249011451936,False,True,0,1,0,1,1,1,0,0,0
c343987c4c,23,2,83,18.0,75.89587224247406,0.1416583563916492,False,False,0,0,0,0,0,0,0,0,0
2da2184f14,23,2,97,12.0,69.76152527787224,0.25366629558591475,False,False,1,1,1,1,0,1,0,1,1
292dd469ee,55,3,51,14.0,73.87876475564397,0.7098993715891722,False,True,1,0,1,1,1,0,0,1,1
4837615118,64,2,96,14.0,43.7422484112541,0.2629897390611681,False,True,1,1,0,0,0,1,1,1,0
a813c5cbd3,19,0,33,17.0,13.90190846603135,0.4026890044154783,True,True,1,1,1,1,1,1,0,0,1
7dc0ae166e,58,1,14,18.0,12.762341907212233,0.4100769947932876,False,True,1,1,1,1,1,0,1,1,0
5f121c8a2c,57,0,95,19.0,50.94386552507913,0.2504152727260375,False,False,0,0,1,0,0,1,0,0,1
860669ad14,24,0,40,6.0,10.27597366474108,0.10797703079963815,True,True,1,1,0,1,1,0,0,0,0
72266acf7b,44,1,119,14.0,113.90610047884351,0.11124212424812754,True,False,0,1,1,0,1,1,1,1,1
0501063063,45,2,65,17.0,16.670534210356028,0.291039171894094,True,False,0,1,0,1,1,0,1,0,1
7bdc6b9af9,33,3,65,18.0,30.90975269209139,0.18435001955038466,False,False,0,0,1,1,1,0,1,1,1
d9096ef185,64,2,90,15.0,181.63919395429588,0.39594116419826086,False,True,1,0,1,1,0,1,0,0,0
e7080cd4d6,26,0,42,11.0,12.053716919150366,0.28841641373475524,False,False,0,0,0,0,1,1,0,1,1
1d33dd9520,69,3,57,12.0,25.60026979043321,0.367772586228332,False,True,1,0,1,1,0,0,0,1,1
06a8f8df43,32,3,27,6.0,57.3995943939781,0.14783402290994488,False,True,0,1,0,1,1,1,0,1,1
9ad88177a5,51,1,118,19.0,161.4506330232592,0.5904408605576714,False,True,1,0,1,1,0,0,1,0,1
4e65fc8161,37,2,65,13.0,101.86911977943507,0.29666500814605823,False,False,0,1,0,1,0,1,1,0,0
e7a659fe8e,31,1,2,18.0,47.56260679087573,0.22949343216485152,False,True,1,0,0,0,1,0,0,1,1
76fe92841f,28,1,113,12.0,42.680431332326684,0.5022379639856858,False,True,0,0,0,0,0,1,0,0,1
d67c4c9008,47,1,85,16.0,19.06035619363766,0.12908275764807475,False,True,1,1,0,0,1,0,1,0,0
451be16f68,20,3,21,16.0,52.147267502901165,0.22008906219599308,False,True,1,0,1,0,1,0,0,1,1
c56a2205ca,19,3,88,16.0,108.0502596269438,0.31755613997566534,True,False,0,1,1,1,1,1,0,0,1
c01d097e47,67,1,32,17.0,74.84877294171535,0.21660584034403638,False,False,1,0,0,1,0,1,1,0,1
06380a5d98,31,2,94,20.0,123.25498563709833,0.07084833707983008,False,False,0,0,0,0,1,1,0,1,0
f84a189f67,46,0,115,17.0,34.78830209193827,0.10698349209507844,True,True,0,1,1,0,1,0,1,0,0
527a6149b1,22,2,112,18.0,35.05370645394232,0.36651428436401823,False,True,0,1,1,0,1,0,1,0,1
422064d670,61,3,119,10.0,40.44538634659963,0.17692340810987012,True,False,1,1,0,1,0,0,0,1,1
67c52e57b2,63,1,91,15.0,50.96534707714685,0.38087611112459796,False,False,1,1,1,0,1,1,1,1,1
09eefc7abb,23,0,64,17.0,64.30595592283892,0.09971958632174474,False,True,0,0,0,0,1,0,0,1,1
0d06a41a94,25,2,117,10.0,140.61555183451284,0.16823505105368106,False,True,1,0,1,1,1,1,1,0,1
c9cdc29f8c,56,0,81,13.0,27.094737356353356,0.39101247761017266,True,False,1,1,1,0,0,0,1,1,0
9782d998ea,56,3,46,11.0,96.29851133303029,0.12851303162448208,False,True,1,1,1,1,1,1,1,1,0
cebf39e9e1,61,2,89,15.0,37.60560934189231,0.16346446122093788,True,True,1,1,0,0,1,1,1,1,1
7596d9d857,46,3,79,14.0,47.074420330387206,0.370692515603207,True,True,1,1,1,1,0,1,1,1,0
3542fe43bd,56,1,29,19.0,436.9836948101626,0.3309623809770608,False,True,0,0,0,0,0,0,1,1,0
dce4cb4b7e,61,1,0,22.0,161.90450750767627,0.21693876967787867,False,False,0,0,1,0,1,1,0,0,0
2bac067389,44,3,64,16.0,108.44711260702732,0.36947481601263965,False,True,0,1,0,1,1,1,1,1,1
0864a8024e,33,3,81,14.0,47.761688349931944,0.3480997174288873,True,False,0,1,0,1,1,1,0,0,0
f34b293cd8,44,0,8,12.0,77.79907834760488,0.3462476717217589,False,True,1,0,0,1,0,1,1,0,0
44182e4bee,56,3,46,14.0,64.09101398184173,0.19380672782368838,True,False,0,1,1,0,1,1,0,1,1
542fc6ca94,57,3,90,12.0,18.164145417181864,0.2472965426597505,True,False,1,0,0,1,1,1,0,1,1
d20f32db47,18,1,106,11.0,17.649656289961133,0.05656231125098558,True,False,0,0,1,0,0,1,0,1,0
266be0f493,62,3,57,12.0,30.243289633024325,0.3961213811060102,False,True,1,1,0,1,1,1,0,0,1
6b9e5e795c,68,1,108,15.0,20.87238451491681,0.28764335953667897,False,True,1,1,1,1,0,1,1,1,1
f880b6abe7,50,0,103,12.0,30.24701673928585,0.2377212052956794,True,False,1,1,0,1,1,0,0,1,0
ebdadf4b56,67,2,18,13.0,105.11500645317044,0.16067978764285956,False,True,0,0,1,1,1,1,1,1,0
e9dfb16f9d,56,3,65,18.0,50.745823986329846,0.11966912067183291,True,False,0,1,0,0,1,0,1,0,1
3b0b8f4cf4,44,2,71,10.0,29.41551911968896,0.11756236327293984,True,False,1,0,1,1,1,1,0,1,0
74f963536b,34,0,92,14.0,27.11962051232412,0.32065467175848533,True,True,1,1,0,1,1,0,1,0,0
450093b287,32,1,108,16.0,412.8654108855376,0.33547700792695684,False,False,0,0,0,0,0,1,0,0,1
2941aacb8d,39,0,57,12.0,109.1235538362967,0.3383164221218105,True,True,1,1,0,0,0,0,0,0,0
b80c7ca67d,36,2,10,19.0,27.82628132466987,0.6106355958361952,False,True,1,1,1,1,0,1,1,1,1
e22aecb5dc,45,2,85,9.0,147.30890499676067,0.30191858047513276,True,True,1,1,0,0,1,1,0,1,1
c381e45c9b,40,2,68,9.0,174.6380266968041,0.2113747035703323,False,False,1,0,1,0,1,0,0,1,1
3ad23b2c39,53,0,37,20.0,311.28627543819255,0.617819766354161,True,True,0,0,0,1,1,1,0,1,1
da32d73de7,66,3,97,25.0,164.22778239319425,0.7743973441454414,False,True,1,1,1,0,1,1,1,0,0
478ef56edb,56,3,10,14.0,16.485407583442985,0.2156889101193496,False,False,0,0,1,0,1,0,0,1,0
f4c8e36bd9,65,1,46,12.0,170.63583907376042,0.5944253952979827,True,False,0,1,0,0,1,1,1,1,0
e737ad08ae,66,2,93,15.0,71.59134217837534,0.2852400083375778,True,True,1,1,1,1,1,0,0,0,1
ca6837704f,37,1,7,16.0,159.31554508118973,0.24555061094000716,False,True,1,0,0,0,0,1,1,0,0
cd30f67375,64,2,15,19.0,215.0645102066075,0.40932502777716717,False,True,1,0,0,1,0,1,1,0,1
92df1e681c,26,1,93,13.0,90.16241006239117,0.3145784705014408,False,True,1,0,1,1,0,1,0,0,1
8aa12894bf,70,3,91,16.0,82.46469198455418,0.28317317924741336,False,False,0,1,1,0,0,0,0,1,0
26f5ebc8dd,40,3,28,10.0,40.854380113908846,0.3749536828469967,True,True,1,1,0,1,1,1,1,1,1
a3a5ac3664,62,2,56,16.0,29.526994293124616,0.17461946452995575,False,True,0,0,1,1,0,1,1,0,1
acb4313131,24,0,68,12.0,92.04531865601561,0.07247935391895602,True,False,0,0,0,0,0,0,1,0,0
90ecba967d,48,2,49,17.0,108.26809287536823,0.20446214257247317,False,True,1,1,0,0,0,0,0,1,0
5e20309e5c,68,1,104,16.0,37.036955307798316,0.03796613124640769,False,True,0,1,1,0,0,0,0,0,1
44ebeb8f3a,28,1,77,17.0,108.97610509941154,0.2562136831678026,False,True,1,0,1,1,1,0,0,0,0
ee1ec89d22,57,2,68,14.0,129.4243089338406,0.31203124865462345,False,False,0,0,1,1,1,0,1,1,1
113a3822f4,34,0,111,16.0,31.232688758806866,0.26322162949507016,False,False,0,0,1,1,0,0,1,0,0
d38f158eff,53,1,5,16.0,19.956485324604632,0.1424906409369394,False,True,1,0,0,0,1,0,1,0,1
a1ecd7f58a,43,2,15,12.0,19.73110834606569,0.4811043808828088,False,True,1,0,0,1,0,0,1,1,0
b67a4c60f8,53,0,9,16.0,66.03108163854645,0.2680863110157381,False,False,0,0,0,1,1,1,1,0,0
c42024e232,35,2,11,13.0,101.22223990379467,0.11425166883477182,True,False,0,1,1,1,1,0,0,0,0
2dd6ab413e,48,1,18,18.0,54.46353592207395,0.15726382496536995,False,False,0,0,0,0,0,1,1,1,0
92ef8124d5,66,3,85,19.0,37.549131543148796,0.28224583000326686,False,True,1,1,1,1,1,1,0,0,0
1bcc1b5818,52,3,74,10.0,14.51487851416984,0.16227477097638163,True,False,0,1,1,1,1,0,1,1,1
cc18aad795,58,3,53,14.0,21.123725505950127,0.44430743693297214,False,True,1,0,0,1,1,1,1,1,1
12528fd7bc,45,0,0,19.0,32.83148751704417,0.02993996226071921,True,True,0,0,0,1,0,0,0,0,0
bc2c81efd8,43,3,96,13.0,99.8695935884742,0.2945154180975526,False,False,1,0,1,1,1,0,0,1,1
8c97fb42d3,23,0,80,15.0,45.770397307710205,0.3168355186132164,True,False,0,1,0,0,1,1,0,0,0
47f06a19c0,51,3,47,17.0,68.69642405324966,0.1353329725020684,False,False,0,1,1,0,0,0,0,1,0
f092cf8127,45,1,35,11.0,126.89155189170157,0.6239413808258538,False,True,1,0,1,0,0,1,1,0,1
8200d31030,61,3,82,21.0,13.593497390639358,0.05317599789104706,True,False,1,1,1,1,1,1,0,0,0
3ecf7a3354,64,0,55,17.0,46.51025455228668,0.23750125439086578,False,True,0,0,0,0,0,1,0,1,1
6c63600a78,26,2,12,17.0,45.18325575704815,0.7565453408268424,False,False,1,1,0,1,0,0,1,1,1
eea8e9cce4,46,3,18,14.0,70.84462957380127,0.6761069422517374,False,True,1,0,0,1,0,1,0,1,1
37a734035a,51,2,6,21.0,121.43842340072098,0.16865673329520384,False,False,0,0,0,1,0,0,1,1,0
3a0a8a066f,29,2,6,11.0,212.4856830860814,0.30868408418275095,False,False,1,1,1,1,0,0,0,0,0
eaa0fd2d5e,33,2,84,16.0,35.23911575015638,0.4102748148481035,True,False,1,1,1,0,1,0,1,0,0
9c442e0597,24,3,106,23.0,85.02584335024495,0.19321078624461313,False,True,1,0,1,0,1,1,0,1,1
8a851a725f,48,2,51,13.0,97.01061299869143,0.13871574637261994,False,False,0,0,0,1,0,1,0,0,1
a08b8daa5d,50,1,69,15.0,153.04877749658195,0.26828084074801634,False,False,0,0,1,0,0,1,1,0,0
4536d2dd50,70,1,82,13.0,131.66734418279873,0.34117118619411124,False,False,0,0,1,0,0,1,0,1,0
47f13abd41,24,2,64,18.0,57.13477660832856,0.2158716852531445,True,False,0,1,1,0,1,1,1,1,0
39d2f43725,20,0,76,14.0,36.22531021291359,0.6389271811948971,True,False,1,1,1,1,1,1,1,0,0
e705bbe33e,37,0,109,18.0,30.687437273936162,0.36282711566928855,False,True,1,0,1,1,0,0,1,0,1
afb68206a7,22,2,30,17.0,20.986999676094324,0.27689209137243975,False,False,0,0,0,0,1,0,1,1,1
bf100073e0,20,1,91,15.0,77.33108509902047,0.17483219088588947,True,True,0,1,0,1,0,0,0,0,0
621329fcff,64,1,81,10.0,121.48818562972325,0.06305060206845323,False,False,0,1,0,1,0,1,1,1,0
d592edd2ea,55,2,64,17.0,40.75825315765313,0.5589454172929107,False,True,1,0,1,1,1,1,0,0,1
b92a6fc7b7,32,3,79,14.0,458.4915937191227,0.15915167815262726,False,False,0,1,0,1,1,0,0,1,1
22d1c42ed6,52,0,32,19.0,24.450321644427014,0.10415868227095683,True,False,0,1,0,1,0,0,0,0,1
b5acb0bd42,40,1,27,15.0,204.73390315724666,0.15934703735686157,False,True,1,0,1,0,0,1,0,0,1
460fa8b8f6,50,0,86,9.0,58.61623008130654,0.19373493318653506,True,True,1,1,1,0,0,0,0,0,0
d0434d9c93,19,3,2,15.0,35.68397758208175,0.5018494103584048,False,True,1,1,1,1,1,1,0,0,1
d3cf4c2bad,53,0,5,18.0,30.158612198402643,0.36316347050233216,True,False,0,1,0,0,1,1,0,1,0
ed1c41ca2a,38,1,61,14.0,79.29650752653268,0.6074013905784148,False,True,1,0,1,1,0,1,0,0,0
b95fda9d99,31,3,50,16.0,136.7050399562709,0.19227642774509116,False,False,0,0,0,0,1,0,1,0,1
2f9bdbee0b,31,2,22,15.0,330.0077598648644,0.07010682082284866,False,True,0,0,0,0,1,0,0,0,1
8edaa77566,59,3,6,13.0,30.106373767830238,0.1874557057316224,True,False,1,1,1,1,1,0,0,1,1
62261b8eb6,28,0,98,12.0,205.11340542350047,0.4573413823114875,False,True,1,0,1,1,0,1,1,1,0
15ef4582b4,21,0,78,13.0,42.359908121600746,0.15109920854101852,False,False,0,0,1,0,0,0,0,0,0
32bd8bb965,64,1,117,13.0,8.406331660972851,0.4069877807299112,True,True,1,1,0,1,1,0,0,0,0
699c04ee59,69,2,27,19.0,20.84116152021848,0.05753250493995866,True,True,1,1,1,1,1,1,0,1,1
6e2ed3135d,47,0,30,18.0,112.82370763256343,0.09665183522025285,False,True,1,0,0,0,0,0,1,1,1
7114ed450c,53,0,97,13.0,188.64321666874307,0.27169536323768895,False,True,1,0,1,0,0,0,1,0,0
ad431c0923,37,3,57,9.0,37.6922434554506,0.3439054336825196,False,True,0,1,1,0,0,1,1,0,1
41896d5a0b,69,1,1,18.0,14.777924945272742,0.17085209021532172,False,True,1,0,1,1,1,0,0,1,1
89f096d650,33,2,54,8.0,160.13073930664203,0.18699922994631227,False,True,1,0,0,0,0,1,0,1,1
d154786b18,51,2,8,14.0,83.82295050821602,0.6685468491558939,False,False,1,0,0,1,0,1,0,0,0
470ee6fba3,62,0,13,10.0,253.9778704833714,0.042781608699519406,True,True,0,0,0,0,0,1,0,1,1
